address,name,status,symboled,module,score,leaf_hint,body_bytes,cop2,loops,globals,return_kind,confidence,args,labels,callers,callees,calls_real,stub_frontier,conflicts,hub,hub_dir
0x001e0050,FUN_001e0050,real_logic,False,core/struct,6.16,setter,308,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8_c|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0042d770,FUN_0042d770,real_logic,False,-,6.16,struct_op,308,0,0,0,int,0.70,a0=ptr;a1=ptr;a2=ptr;a3=int,a0=Unknown_a0_0_8|a1=ptr|a2=ptr|a3=int|ret=int,0,0,0,,4,,-
0x00430000,FUN_00430000,real_logic,False,-,6.16,struct_op,308,0,0,0,ptr,0.70,a0=ptr;a1=int;a2=int;a3=int,a0=Unknown_a0_4_8_c|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x00431920,FUN_00431920,real_logic,False,-,6.16,struct_op,308,0,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,0,0,0,,1,,-
0x0042ae68,FUN_0042ae68,real_logic,False,-,6.08,struct_op,304,0,0,0,ptr,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,0x00429068,upstream
0x0042c280,FUN_0042c280,real_logic,False,-,5.98,struct_op,299,0,0,0,int,0.65,a0=int;a1=ptr;a2=int;a3=ptr,a0=int|a1=Unknown_a1_0|a2=int|a3=ptr|ret=int,0,0,0,,0,0x00429068,upstream
0x0042c848,FUN_0042c848,real_logic,False,-,5.98,struct_op,299,0,0,0,ret,0.50,a0=int;a1=ptr;a2=int;a3=int,a0=int|a1=ptr|a2=int|a3=int|ret=ptr,0,0,0,,1,0x004287e0,upstream
0x00134ec0,FUN_00134ec0,real_logic,False,-,5.96,memcmp,298,0,0,0,ptr,0.35,a0=-;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,3,,-
0x0031c990,FUN_0031c990,real_logic,False,-,5.96,struct_op,298,0,0,0,void,0.50,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,1,,-
0x001963d0,FUN_001963d0,real_logic,False,-,5.6,convert,280,0,0,0,ptr,0.70,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0010c820,FUN_0010c820,real_logic,False,-,5.52,convert,276,0,0,0,ptr,0.55,a0=ptr;a1=ptr;a2=int;a3=int,a0=ptr|a1=ptr|a2=int|a3=int|ret=ptr,0,0,0,,0,,
0x003f5b50,FUN_003f5b50,real_logic,False,-,5.5,convert,275,0,0,0,int,0.55,a0=ptr;a1=-;a2=w;a3=w,a0=ptr|a1=int|a2=int|a3=int|ret=int,0,0,0,,0,,-
0x001acde0,FUN_001acde0,real_logic,False,core/struct,5.48,setter,274,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8|a2=int|a3=ptr|ret=ptr,0,0,0,,0,,-
0x001b82f0,FUN_001b82f0,real_logic,False,core/struct,5.48,setter,274,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x001c3470,FUN_001c3470,real_logic,False,core/struct,5.48,setter,274,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x001cad90,FUN_001cad90,real_logic,False,core/struct,5.48,setter,274,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8|a2=int|a3=int|ret=ptr,0,0,0,,2,,-
0x001cf680,FUN_001cf680,real_logic,False,core/struct,5.48,setter,274,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=-;a3=-,a0=Unknown_a0_0_4_8_c|a1=Unknown_a1_0_4_8|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x001cf6f0,FUN_001cf6f0,real_logic,False,-,5.48,convert,274,0,0,0,ptr,0.70,a0=ptr;a1=ptr;a2=ptr;a3=int,a0=ptr|a1=Unknown_a1_0|a2=Unknown_a2_0|a3=int|ret=ptr,0,0,0,,0,,-
0x0013e950,FUN_0013e950,real_logic,False,-,5.26,predicate,263,0,0,0,ptr,0.55,a0=ptr;a1=int;a2=-;a3=-,a0=Unknown_a0_0_4_8|a1=int|ret=ptr,0,0,0,,0,,
0x0043f5b8,FUN_0043f5b8,real_logic,False,-,5.2,getter,260,0,0,0,ptr,0.50,a0=ptr;a1=int;a2=-;a3=-,a0=ptr|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x00108ee8,FUN_00108ee8,real_logic,False,-,5.14,thunk,57,0,0,0,void,0.45,a0=int;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int,1,1,0,0x00445d90,0,,-
0x002470e0,FUN_002470e0,real_logic,False,-,4.92,struct_op,246,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=w;a3=ptr,a0=Unknown_a0_0|a1=ptr|a2=int|a3=Unknown_a3_0|ret=ptr,0,0,0,,1,,-
0x003ee2e0,FUN_003ee2e0,real_logic,False,-,4.92,struct_op,246,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003eea70,FUN_003eea70,real_logic,False,-,4.92,struct_op,246,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x001f4e00,FUN_001f4e00,real_logic,False,-,4.88,struct_op,244,0,0,0,int,0.55,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int|ret=int,0,0,0,,0,,-
0x002366c0,FUN_002366c0,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.50,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003eddf0,FUN_003eddf0,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003ef2b0,FUN_003ef2b0,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003ef8c0,FUN_003ef8c0,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003efc30,FUN_003efc30,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003f00a0,FUN_003f00a0,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003f0810,FUN_003f0810,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003f0d60,FUN_003f0d60,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x003f1430,FUN_003f1430,real_logic,False,-,4.88,struct_op,244,0,0,0,void,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0042bde0,FUN_0042bde0,real_logic,False,-,4.88,struct_op,244,0,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,0,0,0,,2,,-
0x0042f158,FUN_0042f158,real_logic,False,-,4.88,struct_op,244,0,0,0,ptr,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0042fd98,FUN_0042fd98,real_logic,False,-,4.88,struct_op,244,0,0,0,ptr,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0058ab30,FUN_0058ab30,real_logic,False,-,4.88,struct_op,244,0,0,0,ptr,0.60,a0=ptr;a1=ptr;a2=w;a3=int,a0=Unknown_a0_0_4_8_c_10_14_18_1c_20_24_28_2c_30_34_38_3c|a1=Unknown_a1_0_4_8_c_10_14_18_1c_20_24_28_2c_30_34_38_3c|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x003bff30,FUN_003bff30,real_logic,False,-,4.86,struct_op,243,0,0,0,void,0.60,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0040b3e0,FUN_0040b3e0,real_logic,False,-,4.86,struct_op,243,0,0,0,int,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,0,0,0,,0,,-
0x0042cfe0,FUN_0042cfe0,real_logic,False,-,4.86,struct_op,243,0,0,0,ptr,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0042f750,FUN_0042f750,real_logic,False,-,4.86,struct_op,243,0,0,0,ptr,0.60,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0044fcb0,FUN_0044fcb0,real_logic,False,-,4.86,struct_op,243,0,0,0,int,0.75,a0=ptr;a1=ptr;a2=ptr;a3=w,a0=ptr|a1=ptr|a2=ptr|a3=ptr|ret=int,0,0,0,,0,,-
0x00551a70,FUN_00551a70,real_logic,False,-,4.44,memcmp,222,0,0,0,ptr,0.50,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_8|ret=ptr,0,0,0,,0,,
0x004285f0,FUN_004285f0,real_logic,False,-,4.3,struct_op,65,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0042ce18,FUN_0042ce18,real_logic,False,-,4.3,struct_op,215,0,0,0,ret,0.50,a0=ptr;a1=int;a2=int;a3=int,a0=Unknown_a0_0_4|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0043cb00,FUN_0043cb00,real_logic,False,core/struct,4.06,struct_op,53,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=Unknown_a1_c|a1=Unknown_a1_c|a2=ptr|a3=ptr,0,0,0,,6,,-
0x0042bdb8,FUN_0042bdb8,real_logic,False,-,3.88,thunk,144,0,0,0,ret,0.45,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,1,1,0,0x004318c0,3,,-
0x00432e90,FUN_00432e90,real_logic,False,-,3.88,thunk,144,0,0,0,ret,0.50,a0=ptr;a1=int;a2=int;a3=int,a0=Unknown_a0_e|a1=int|a2=int|a3=int|ret=ptr,1,1,0,0x00432eb8,0,,-
0x0016b030,FUN_0016b030,real_logic,False,-,3.86,convert,193,0,0,0,ptr,0.60,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0019a560,FUN_0019a560,real_logic,False,-,3.44,convert,172,0,0,0,void,0.55,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x00115430,FUN_00115430,real_logic,False,-,3.34,convert,167,0,0,0,ptr,0.50,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_1944|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x00114cf0,FUN_00114cf0,real_logic,False,-,2.52,struct_op,126,0,0,0,void,0.45,a0=int;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int,0,0,0,,1,,-
0x00195cd0,FUN_00195cd0,real_logic,False,-,2.52,convert,126,0,0,0,void,0.50,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_4ec|a1=Unknown_a1_0_4_8|a2=int|a3=int,0,0,0,,0,,-
0x0053fd80,FUN_0053fd80,real_logic,False,core/struct,2.34,getter,117,0,0,0,ptr,0.50,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_8|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x0023e070,FUN_0023e070,real_logic,False,-,2.22,convert,111,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=Unknown_a1_0_4|a1=Unknown_a1_0_4_8|a2=int|a3=int,0,0,0,,12,,-
0x00337690,FUN_00337690,real_logic,False,-,2.14,thunk,57,0,0,0,ptr,0.80,a0=ptr;a1=ptr;a2=int;a3=int,a0=Unknown_a0_14_64|a1=ptr|a2=int|a3=int|ret=ptr,1,1,0,0x00380e80,1,0x00429068,upstream
0x0018ddc0,FUN_0018ddc0,real_logic,False,-,1.68,getter,84,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0040a820,FUN_0040a820,real_logic,False,-,1.6,struct_op,80,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x004238c0,FUN_004238c0,real_logic,False,-,1.44,getter,72,0,0,0,ptr,0.45,a0=w;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x00363b70,FUN_00363b70,real_logic,False,-,1.12,struct_op,56,0,0,0,ptr,0.35,a0=-;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x00115460,FUN_00115460,real_logic,False,-,1.06,struct_op,53,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=Unknown_a0_1944|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x004450e0,FUN_004450e0,real_logic,False,core/struct,1.06,struct_op,53,0,0,0,void,0.35,a0=-;a1=-;a2=-;a3=-,a0=int|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0022ade0,FUN_0022ade0,real_c,True,ui/layout,156.0,,4004,0,0,0,ptr,0.55,a0=int;a1=ptr;a2=w;a3=-,a0=int|a1=Unknown_a1_18|a2=ptr|a3=int|ret=ptr,0,0,0,,0,,-
0x00381030,FUN_00381030,real_c,True,math/matrix,140.36,,1768,35,0,0,ptr,0.70,a0=ptr;a1=ptr;a2=ptr;a3=int,a0=ptr|a1=Unknown_a1_0_4_8_c_10_14_18_1c_20|a2=ptr|a3=int|ret=ptr,0,0,0,,1,,-
0x0022d1a0,FUN_0022d1a0,real_c,True,ui/layout,120.6,,3280,0,0,0,void,0.60,a0=ptr;a1=ptr;a2=int;a3=w,a0=Unknown_a0_0_4_8|a1=Unknown_a1_18|a2=int|a3=int,0,0,0,,1,,-
0x002304a0,FUN_002304a0,real_c,True,ui/layout,120.34,,3267,0,0,0,void,0.55,a0=ptr;a1=w;a2=int;a3=w,a0=Unknown_a0_0_4_8|a1=int|a2=int|a3=ptr,0,0,0,,1,,-
0x003a0730,FUN_003a0730,real_c,True,math/matrix,110.86,,3568,0,13,0,ptr,0.65,a0=ptr;a1=int;a2=ptr;a3=ptr,a0=Unknown_a0_0|a1=int|a2=Unknown_a2_0_4|a3=Unknown_a3_0|ret=ptr,0,0,0,,0,,-
0x003a09f0,FUN_003a09f0,real_c,True,math/matrix,110.4,,3545,0,13,0,ptr,0.65,a0=ptr;a1=int;a2=ptr;a3=ptr,a0=Unknown_a0_0|a1=int|a2=Unknown_a2_0_4|a3=Unknown_a3_0|ret=ptr,0,0,0,,0,,-
0x004518d0,FUN_004518d0,real_c,True,gfx/image,105.5,,18266,0,17,0,void,0.70,a0=ptr;a1=ptr;a2=ptr;a3=ptr,a0=Unknown_a0_0_8_9|a1=ptr|a2=Unknown_a2_0|a3=Unknown_a3_0,0,0,0,,0,,-
0x003f6b20,FUN_003f6b20,real_c,True,math/quat,104.38,,1169,27,0,0,ptr,0.55,a0=ptr;a1=int;a2=-;a3=-,a0=Unknown_a0_0_10_20|a1=int|a2=Unknown_a2_0_10|a3=int|ret=ptr,0,0,0,,1,,-
0x003f6840,FUN_003f6840,real_c,True,math/quat,83.38,,1019,21,0,0,ptr,0.55,a0=ptr;a1=int;a2=-;a3=-,a0=ptr|a1=int|a2=Unknown_a2_18|a3=int|ret=ptr,0,0,0,,4,,-
0x00365d80,FUN_00365d80,real_c,True,math/vu0,79.28,,2539,9,1,0,ptr,0.60,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,2,,-
0x0058dea0,FUN_0058dea0,real_c,True,gfx/color,76.88,,1494,0,0,0,void,0.55,a0=ptr;a1=int;a2=int;a3=-,a0=Unknown_a0_0_4_8_c|a1=int|a2=int|a3=int,0,0,0,,0,,-
0x0042a818,FUN_0042a818,real_c,True,game/script,60.14,,1907,1,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,4,4,4,,0,,-
0x00534b60,FUN_00534b60,real_c,True,core/mem,59.44,,2422,0,4,2,void,0.60,a0=ptr;a1=ptr;a2=int;a3=ptr,a0=Unknown_a0_0|a1=ptr|a2=int|a3=Unknown_a3_0,0,0,0,,0,,
0x001a1bd0,FUN_001a1bd0,real_c,True,game/ranking,44.02,,1726,0,5,0,void,0.60,a0=ptr;a1=int;a2=int;a3=ptr,a0=Unknown_a0_8|a1=int|a2=int|a3=Unknown_a3_0,0,0,0,,0,,
0x0010e780,FUN_0010e780,real_c,True,core/bitstream,43.9,,2045,0,2,0,void,0.65,a0=ptr;a1=int;a2=ptr;a3=int,a0=Unknown_a0_0_4_8_10|a1=int|a2=Unknown_a2_c|a3=int,0,0,0,,11,,-
0x0010ee50,FUN_0010ee50,real_c,True,core/bitstream,43.9,,2045,0,2,0,ptr,0.65,a0=ptr;a1=ptr;a2=int;a3=int,a0=Unknown_a0_0_4_c_10|a1=Unknown_a1_c|a2=int|a3=int|ret=ptr,0,0,0,,4,,-
0x003955c0,FUN_003955c0,real_c,True,math/matrix,40.28,,664,9,0,0,ptr,0.60,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_1f0|ret=ptr,0,0,0,,0,,
0x003ae0e0,FUN_003ae0e0,real_c,True,math/spline,39.22,,1261,0,0,0,ptr,0.65,a0=ptr;a1=int;a2=int;a3=int,a0=ptr|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,1,,-
0x0035bc40,FUN_0035bc40,real_c,True,math/matrix,39.1,,605,9,0,0,ptr,0.55,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_0|a1=int|a2=int|a3=Unknown_a3_20|ret=ptr,0,0,0,,6,,-
0x0042a4e0,FUN_0042a4e0,real_c,True,game/script,38.96,,1398,1,0,0,ptr,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,2,2,2,,0,,-
0x004f9eb0,FUN_004f9eb0,real_c,True,core/bitstream,37.82,,1291,0,3,3,void,0.70,a0=ptr;a1=ptr;a2=int;a3=ptr,a0=Unknown_a0_0|a1=ptr|a2=int|a3=Unknown_a3_0,0,0,0,,0,,
0x0042a680,FUN_0042a680,real_c,True,game/script,37.4,,1170,0,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,2,2,2,,0,,-
0x00432fc0,FUN_00432fc0,real_c,True,core/strings,37.08,,1154,0,2,0,ret,0.55,a0=int;a1=ptr;a2=ptr;a3=int,a0=int|a1=ptr|a2=ptr|a3=int|ret=ptr,2,2,2,,3,0x00429068,upstream
0x0042bc88,FUN_0042bc88,real_c,True,game/script,35.6,,1230,1,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,2,2,2,,0,,-
0x0042f660,FUN_0042f660,real_c,True,core/strings,35.28,,1314,0,4,0,void,0.60,a0=int;a1=int;a2=ptr;a3=-,a0=int|a1=int|a2=Unknown_a2_0|a3=int,0,0,0,,0,,-
0x004311f0,FUN_004311f0,real_c,True,core/mem,34.54,,677,0,2,6,ptr,0.45,a0=int;a1=w;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x00190370,FUN_00190370,real_c,True,math/matrix,32.92,,596,7,0,0,void,0.55,a0=ptr;a1=int;a2=int;a3=-,a0=ptr|a1=int|a2=int|a3=int,0,0,0,,2,,-
0x003472f0,FUN_003472f0,real_c,True,math/matrix,31.48,,524,7,0,0,ptr,0.55,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_0|a1=int|a2=int|a3=int|ret=ptr,0,0,0,,3,,-
0x0035c3f0,FUN_0035c3f0,real_c,True,math/matrix,31.48,,524,7,0,0,ptr,0.55,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_0|a1=ptr|a2=Unknown_a2_0|a3=ptr|ret=ptr,0,0,0,,1,,-
0x00394050,FUN_00394050,real_c,True,math/matrix,31.48,,524,7,0,0,ptr,0.55,a0=ptr;a1=-;a2=-;a3=-,a0=Unknown_a0_0|a1=ptr|a2=int|a3=int|ret=ptr,0,0,0,,0,,-
0x0019e150,FUN_0019e150,real_c,True,game/tuning,25.68,,784,0,0,0,ptr,0.70,a0=ptr;a1=int;a2=int;a3=-,a0=ptr|a1=int|a2=int|a3=ptr|ret=ptr,0,0,0,,0,,-
0x001b6340,FUN_001b6340,real_c,True,math/quat,20.96,,598,3,0,0,ptr,0.80,a0=ptr;a1=ptr;a2=ptr;a3=w,a0=ptr|a1=Unknown_a1_0|a2=Unknown_a2_0_4_8|a3=int|ret=ptr,0,0,0,,2,,-
0x00432818,FUN_00432818,real_c,True,core/strings,20.42,,746,0,1,0,ret,0.50,a0=int;a1=ptr;a2=int;a3=int,a0=int|a1=Unknown_a1_0|a2=int|a3=int|ret=ptr,1,1,1,,1,,-
0x0042ac48,FUN_0042ac48,real_c,True,game/script,19.28,,464,1,0,0,int,0.55,a0=int;a1=int;a2=int;a3=int,a0=int|a1=int|a2=int|a3=int|ret=int,1,1,1,,0,,-
0x0019f7f0,FUN_0019f7f0,real_c,True,game/tuning,18.68,,534,0,0,0,ptr,0.70,a0=ptr;a1=int;a2=int;a3=-,a0=Unknown_a0_0_10_2c_38_3c_44_60_80_94_1b0|a1=int|a2=int|a3=ptr|ret=ptr,0,0,0,,0,,-
