address,name,status,arg,label_a,label_b,prov_a,prov_b,via,kind
0x00105010,0x00105010,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00104cc0->0x00105010,ptr_int
0x0012c220,0x0012c220,stub_code,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x0012bf60->0x0012c220,ptr_int
0x00540780,FUN_00540780,real_logic,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x0012bf60->0x00540780,ptr_int
0x0012bda0,FUN_0012bda0,real_c,a0,int,Unknown_a0_0_4_8_10_28_2c_64,DIRECT,CALL_PROPAGATED,0x0012c400->0x0012bda0,hard
0x0012bda0,FUN_0012bda0,real_c,a1,int,Unknown_a2_8,DIRECT,CALL_PROPAGATED,0x0012c400->0x0012bda0,hard
0x0012bda0,FUN_0012bda0,real_c,a2,int,Unknown_a2_8,DIRECT,CALL_PROPAGATED,0x0012c400->0x0012bda0,hard
0x0017af20,0x0017af20,stub_code,a0,Unknown_a0_9,Unknown_a0_28,DIRECT,CALL_PROPAGATED,0x00181500->0x0017af20,hard
0x0017af20,0x0017af20,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00181500->0x0017af20,ptr_int
0x0043bc40,0x0043bc40,stub_code,a0,int,Unknown_a0_0,DIRECT,CALL_PROPAGATED,0x00183650->0x0043bc40,hard
0x00189d40,FUN_00189d40,pseudo_stub,a0,Unknown_a0_4_8,Unknown_a0_8_10_14_18,DIRECT,CALL_PROPAGATED,0x00188080->0x00189d40,hard
0x00189d40,FUN_00189d40,pseudo_stub,a2,int,Unknown_a2_0,DIRECT,CALL_PROPAGATED,0x00188080->0x00189d40,hard
0x00189d40,FUN_00189d40,pseudo_stub,a3,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x00188080->0x00189d40,hard
0x0018ae80,FUN_0018ae80,pseudo_stub,a0,Unknown_a0_24,Unknown_a0_8_10_14_18,DIRECT,CALL_PROPAGATED,0x00188080->0x0018ae80,hard
0x00189130,0x00189130,stub_code,a0,Unknown_a0_4,Unknown_a0_4_8,DIRECT,CALL_PROPAGATED,0x00189cf0->0x00189130,hard
0x00189130,0x00189130,stub_code,a1,Unknown_a1_0,int,DIRECT,CALL_PROPAGATED,0x00189cf0->0x00189130,hard
0x00189170,0x00189170,stub_code,a0,Unknown_a0_4,Unknown_a0_4_8,DIRECT,CALL_PROPAGATED,0x00189d40->0x00189170,hard
0x00189170,0x00189170,stub_code,a1,Unknown_a1_0,int,DIRECT,CALL_PROPAGATED,0x00189d40->0x00189170,hard
0x00189130,0x00189130,stub_code,a0,Unknown_a0_4,Unknown_a0_24,DIRECT,CALL_PROPAGATED,0x0018ae20->0x00189130,hard
0x00189130,0x00189130,stub_code,a2,int,Unknown_a2_0,DIRECT,CALL_PROPAGATED,0x0018ae20->0x00189130,hard
0x00189130,0x00189130,stub_code,a3,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x0018ae20->0x00189130,hard
0x00189170,0x00189170,stub_code,a0,Unknown_a0_4,Unknown_a0_24,DIRECT,CALL_PROPAGATED,0x0018ae80->0x00189170,hard
0x00189170,0x00189170,stub_code,a2,int,Unknown_a2_0,DIRECT,CALL_PROPAGATED,0x0018ae80->0x00189170,hard
0x00189170,0x00189170,stub_code,a3,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x0018ae80->0x00189170,hard
0x00337690,FUN_00337690,real_logic,a0,Unknown_a0_14_64,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00194f90->0x00337690,hard
0x00190f60,0x00190f60,stub_code,a0,Unknown_a0_3e0,int,DIRECT,CALL_PROPAGATED,0x00198e80->0x00190f60,hard
0x00196890,0x00196890,stub_code,a0,Unknown_a0_3e0,int,DIRECT,CALL_PROPAGATED,0x00198ed0->0x00196890,hard
0x00196890,0x00196890,stub_code,a1,Unknown_a1_1e4_1e8_1ec,int,DIRECT,CALL_PROPAGATED,0x00198ed0->0x00196890,hard
0x001a5ab0,0x001a5ab0,stub_code,a0,Unknown_a0_c,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x001a8d10->0x001a5ab0,hard
0x001a5ab0,0x001a5ab0,stub_code,a1,int,Unknown_a1_0_4_38,DIRECT,CALL_PROPAGATED,0x001a8d10->0x001a5ab0,hard
0x00196800,0x00196800,stub_code,a0,Unknown_a0_38_88,Unknown_a1_0_4,DIRECT,CALL_PROPAGATED,0x001a94a0->0x00196800,hard
0x00196800,0x00196800,stub_code,a1,int,Unknown_a1_0_4,DIRECT,CALL_PROPAGATED,0x001a94a0->0x00196800,hard
0x00199120,0x00199120,stub_code,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x001ab6b0->0x00199120,ptr_int
0x00199120,0x00199120,stub_code,a1,int,Unknown_a1_0_4,DIRECT,CALL_PROPAGATED,0x001ab6b0->0x00199120,hard
0x00337430,0x00337430,stub_code,a0,Unknown_a0_14_64,Unknown_a0_8_c_10,DIRECT,CALL_PROPAGATED,0x001ab880->0x00337430,hard
0x00337430,0x00337430,stub_code,a1,int,Unknown_a0_8_c_10,DIRECT,CALL_PROPAGATED,0x001ab880->0x00337430,hard
0x0015df80,0x0015df80,stub_code,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x001cb220->0x0015df80,ptr_int
0x001cade0,0x001cade0,stub_code,a0,Unknown_a0_b4,int,DIRECT,CALL_PROPAGATED,0x001cb220->0x001cade0,hard
0x001eb740,0x001eb740,stub_code,a1,int,Unknown_a1_0_4_8_c,DIRECT,CALL_PROPAGATED,0x001ebea0->0x001eb740,hard
0x0023e070,FUN_0023e070,real_logic,a1,int,ptr,HEURISTIC,CALL_PROPAGATED,0x00241210->0x0023e070,ptr_int
0x0023e070,FUN_0023e070,real_logic,a1,Unknown_a1_0_4_8,Unknown_a1_0_8,CALL_PROPAGATED,CALL_PROPAGATED,0x002414c0->0x0023e070,hard
0x00244580,0x00244580,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x002467a0->0x00244580,ptr_int
0x00244580,0x00244580,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x002467a0->0x00244580,ptr_int
0x00244580,0x00244580,stub_code,a2,Unknown_a2_0,int,DIRECT,CALL_PROPAGATED,0x002467a0->0x00244580,hard
0x002c5ef0,0x002c5ef0,stub_code,a0,Unknown_a0_0,Unknown_a0_38,DIRECT,CALL_PROPAGATED,0x002c48f0->0x002c5ef0,hard
0x002c5ef0,0x002c5ef0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x002c48f0->0x002c5ef0,ptr_int
0x005141e0,0x005141e0,stub_code,a2,int,Unknown_a2_4,DIRECT,CALL_PROPAGATED,0x002e7870->0x005141e0,hard
0x00511940,0x00511940,stub_code,a2,int,Unknown_a2_4,DIRECT,CALL_PROPAGATED,0x002e7870->0x00511940,hard
0x00512ee0,0x00512ee0,stub_code,a0,Unknown_a0_0_4c,int,DIRECT,CALL_PROPAGATED,0x003342e0->0x00512ee0,hard
0x00512ee0,0x00512ee0,stub_code,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x003342e0->0x00512ee0,ptr_int
0x00397200,0x00397200,stub_code,a0,Unknown_a0_1b0,int,DIRECT,CALL_PROPAGATED,0x00337690->0x00397200,hard
0x003981c0,0x003981c0,stub_code,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00337690->0x003981c0,ptr_int
0x00428f48,FUN_00428f48,real_c,a2,Unknown_a2_0_10,int,DIRECT,CALL_PROPAGATED,0x00337690->0x00428f48,hard
0x0033c3b0,0x0033c3b0,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x0033c170->0x0033c3b0,ptr_int
0x0033c3b0,0x0033c3b0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x0033c170->0x0033c3b0,ptr_int
0x0036edc0,0x0036edc0,stub_code,a0,Unknown_a0_184,int,DIRECT,CALL_PROPAGATED,0x00377190->0x0036edc0,hard
0x0036edc0,0x0036edc0,stub_code,a1,Unknown_a1_18,int,DIRECT,CALL_PROPAGATED,0x00377190->0x0036edc0,hard
0x0038da20,0x0038da20,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x003994a0->0x0038da20,ptr_int
0x003ec660,FUN_003ec660,real_c,a0,Unknown_a0_0_4,int,DIRECT,CALL_PROPAGATED,0x003e1300->0x003ec660,hard
0x003ed9d0,0x003ed9d0,stub_code,a0,int,Unknown_a0_0,DIRECT,CALL_PROPAGATED,0x003ebea0->0x003ed9d0,hard
0x003ed9d0,0x003ed9d0,stub_code,a2,int,Unknown_a0_0,DIRECT,CALL_PROPAGATED,0x003ebea0->0x003ed9d0,hard
0x003ed9d0,0x003ed9d0,stub_code,a3,int,Unknown_a0_0,DIRECT,CALL_PROPAGATED,0x003ebea0->0x003ed9d0,hard
0x0042a798,0x0042a798,stub_code,a1,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x003fd320->0x0042a798,hard
0x00428f48,FUN_00428f48,real_c,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00428b18->0x00428f48,ptr_int
0x00428f48,FUN_00428f48,real_c,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00428b18->0x00428f48,ptr_int
0x00430000,FUN_00430000,real_logic,a0,Unknown_a0_4_8_c,int,DIRECT,CALL_PROPAGATED,0x00429b08->0x00430000,hard
0x0042a5e8,FUN_0042a5e8,real_logic,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00429ef0->0x0042a5e8,ptr_int
0x00429708,FUN_00429708,real_logic,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x0042acb0->0x00429708,ptr_int
0x00429708,FUN_00429708,real_logic,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x0042acb0->0x00429708,ptr_int
0x00432fc0,FUN_00432fc0,real_c,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x0042ba78->0x00432fc0,ptr_int
0x00432fc0,FUN_00432fc0,real_c,a2,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x0042ba78->0x00432fc0,ptr_int
0x00429068,0x00429068,,a3,int,ptr,HEURISTIC,CALL_PROPAGATED,0x0042c280->0x00429068,ptr_int
0x00428df8,0x00428df8,,a2,Unknown_a2_0,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0042c280->0x00428df8,hard
0x00428df8,0x00428df8,,a3,int,ptr,CALL_PROPAGATED,CALL_PROPAGATED,0x0042c280->0x00428df8,ptr_int
0x00431130,0x00431130,,a0,int,ptr,CALL_PROPAGATED,CALL_PROPAGATED,0x0042c660->0x00431130,ptr_int
0x0042c740,FUN_0042c740,real_logic,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x0042c848->0x0042c740,ptr_int
0x0042c660,FUN_0042c660,real_logic,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x0042cac8->0x0042c660,ptr_int
0x0042c740,FUN_0042c740,real_logic,a1,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x0042cd18->0x0042c740,hard
0x0042c740,FUN_0042c740,real_logic,a2,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x0042cd18->0x0042c740,hard
0x0042cac8,FUN_0042cac8,real_logic,a1,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x0042cd18->0x0042cac8,hard
0x0042cac8,FUN_0042cac8,real_logic,a2,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x0042cd18->0x0042cac8,hard
0x0042cb00,FUN_0042cb00,real_logic,a2,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x0042cd18->0x0042cb00,hard
0x0042c660,FUN_0042c660,real_logic,a0,int,Unknown_a0_0_4,DIRECT,CALL_PROPAGATED,0x0042ce18->0x0042c660,hard
0x0042c708,0x0042c708,,a0,int,Unknown_a0_0_4,HEURISTIC,CALL_PROPAGATED,0x0042ce18->0x0042c708,hard
0x0042c708,0x0042c708,,a3,int,Unknown_a0_0_4,HEURISTIC,CALL_PROPAGATED,0x0042ce18->0x0042c708,hard
0x0042d770,FUN_0042d770,real_logic,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x0042d770->0x0042d770,ptr_int
0x0042e1f0,0x0042e1f0,stub_code,a1,Unknown_a1_0,int,DIRECT,CALL_PROPAGATED,0x0042f100->0x0042e1f0,hard
0x0042c5c0,FUN_0042c5c0,real_logic,a0,int,Unknown_a0_4_8_c,DIRECT,CALL_PROPAGATED,0x00430000->0x0042c5c0,hard
0x003fb210,0x003fb210,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x003fb150->0x003fb210,ptr_int
0x003fb150,0x003fb150,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x003fb150->0x003fb150,ptr_int
0x004327a0,FUN_004327a0,real_c,a0,int,Unknown_a1_0,DIRECT,CALL_PROPAGATED,0x00432818->0x004327a0,hard
0x004327a0,FUN_004327a0,real_c,a3,Unknown_a3_0,int,DIRECT,CALL_PROPAGATED,0x00432818->0x004327a0,hard
0x00432eb8,0x00432eb8,stub_code,a0,int,Unknown_a0_e,DIRECT,CALL_PROPAGATED,0x00432e90->0x00432eb8,hard
0x00433090,FUN_00433090,real_logic,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433090,ptr_int
0x00433090,FUN_00433090,real_logic,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433090,ptr_int
0x00433090,FUN_00433090,real_logic,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433090,ptr_int
0x00433ef0,FUN_00433ef0,real_logic,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433ef0,ptr_int
0x00433ef0,FUN_00433ef0,real_logic,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433ef0,ptr_int
0x00433ef0,FUN_00433ef0,real_logic,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00432fc0->0x00433ef0,ptr_int
0x003fb6f8,0x003fb6f8,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00432588->0x003fb6f8,ptr_int
0x003fb748,0x003fb748,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00432588->0x003fb748,ptr_int
0x004328b8,0x004328b8,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00432588->0x004328b8,ptr_int
0x004328b8,0x004328b8,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x003fb6f8->0x004328b8,ptr_int
0x003f8eb8,0x003f8eb8,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x003fb6f8->0x003f8eb8,ptr_int
0x003f8938,0x003f8938,,a3,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x003fb6f8->0x003f8938,ptr_int
0x00432eb8,0x00432eb8,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x003fb6f8->0x00432eb8,ptr_int
0x004287e0,0x004287e0,,a3,int,ptr,HEURISTIC,RETURN_PROPAGATED,0x003fb6f8->0x004287e0,ptr_int
0x00446508,0x00446508,stub_code,a0,int,Unknown_a0_0,DIRECT,CALL_PROPAGATED,0x00446c30->0x00446508,hard
0x00446578,0x00446578,stub_code,a0,int,Unknown_a0_10,DIRECT,CALL_PROPAGATED,0x00446c68->0x00446578,hard
0x00446578,0x00446578,stub_code,a1,int,Unknown_a0_10,DIRECT,CALL_PROPAGATED,0x00446c68->0x00446578,hard
0x00448a60,0x00448a60,stub_code,a0,Unknown_a0_4,int,DIRECT,CALL_PROPAGATED,0x00448d40->0x00448a60,hard
0x00448a60,0x00448a60,stub_code,a2,int,Unknown_a2_0,DIRECT,CALL_PROPAGATED,0x00448d40->0x00448a60,hard
0x00449110,0x00449110,stub_code,a0,int,Unknown_a0_1a0,DIRECT,CALL_PROPAGATED,0x004490b0->0x00449110,hard
0x004491c0,FUN_004491c0,pseudo_stub,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00449160->0x004491c0,ptr_int
0x0047c068,FUN_0047c068,pseudo_stub,a3,ptr,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0047c738->0x0047c068,ptr_int
0x0047d8c8,FUN_0047d8c8,pseudo_stub,a3,ptr,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0047e1d8->0x0047d8c8,ptr_int
0x00511940,0x00511940,stub_code,a0,Unknown_a0_0_4c,int,DIRECT,CALL_PROPAGATED,0x00508ec0->0x00511940,hard
0x00511940,0x00511940,stub_code,a1,int,Unknown_a1_4,DIRECT,CALL_PROPAGATED,0x00508ec0->0x00511940,hard
0x00512840,0x00512840,stub_code,a0,Unknown_a0_0_4c,int,DIRECT,CALL_PROPAGATED,0x00512da0->0x00512840,hard
0x00512910,0x00512910,stub_code,a0,Unknown_a0_0_4c,int,DIRECT,CALL_PROPAGATED,0x00512da0->0x00512910,hard
0x005127a0,0x005127a0,stub_code,a0,Unknown_a0_0_4c,int,DIRECT,CALL_PROPAGATED,0x00512da0->0x005127a0,hard
0x004f25a0,0x004f25a0,stub_code,a0,Unknown_a0_8,Unknown_a0_0_8_c_10,DIRECT,CALL_PROPAGATED,0x00513f30->0x004f25a0,hard
0x004f25a0,0x004f25a0,stub_code,a1,int,Unknown_a1_4,DIRECT,CALL_PROPAGATED,0x00513f30->0x004f25a0,hard
0x004f25a0,0x004f25a0,stub_code,a2,int,Unknown_a0_0_8_c_10,DIRECT,CALL_PROPAGATED,0x00513f30->0x004f25a0,hard
0x00530080,FUN_00530080,real_c,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00530140->0x00530080,ptr_int
0x00530050,FUN_00530050,real_c,a0,Unknown_a0_0_1,int,DIRECT,CALL_PROPAGATED,0x005301c0->0x00530050,hard
0x00447a68,0x00447a68,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00540850->0x00447a68,ptr_int
0x00447a68,0x00447a68,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00540850->0x00447a68,ptr_int
0x00447a68,0x00447a68,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00540850->0x00447a68,ptr_int
0x0053fd80,FUN_0053fd80,real_logic,a0,Unknown_a0_8,Unknown_a0_c,DIRECT,CALL_PROPAGATED,0x005408e0->0x0053fd80,hard
0x001071e0,FUN_001071e0,real_c,a1,Unknown_a1_0_4_8_c_10_14_18_1c_20_24_28_2c_30_34_38_3c,int,DIRECT,CALL_PROPAGATED,0x0056dd40->0x001071e0,hard
0x004083e0,0x004083e0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00575ad0->0x004083e0,ptr_int
0x00408430,0x00408430,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00575ad0->0x00408430,ptr_int
0x004cb980,0x004cb980,stub_code,a0,int,Unknown_a0_18,DIRECT,CALL_PROPAGATED,0x00100070->0x004cb980,hard
0x00100140,0x00100140,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x004cb980->0x00100140,ptr_int
0x00100260,0x00100260,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00100140->0x00100260,ptr_int
0x001006f0,0x001006f0,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00100140->0x001006f0,ptr_int
0x00100250,0x00100250,,a3,ptr,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00100260->0x00100250,ptr_int
0x00100690,0x00100690,,a3,ptr,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00100260->0x00100690,ptr_int
0x00100bc0,0x00100bc0,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x001006f0->0x00100bc0,ptr_int
0x00100bc0,0x00100bc0,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x001006f0->0x00100bc0,ptr_int
0x00101f40,0x00101f40,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x001006f0->0x00101f40,ptr_int
0x00101f40,0x00101f40,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x001006f0->0x00101f40,ptr_int
0x0040e180,0x0040e180,stub_code,a0,int,ptr,DIRECT,RETURN_PROPAGATED,0x0040e2c0->0x0040e180,ptr_int
0x00101840,0x00101840,stub_code,a0,int,ptr,DIRECT,RETURN_PROPAGATED,0x0040e2c0->0x00101840,ptr_int
0x0040bcb0,0x0040bcb0,stub_code,a0,Unknown_a0_0,int,DIRECT,CALL_PROPAGATED,0x00101840->0x0040bcb0,hard
0x00421590,0x00421590,stub_code,a2,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00101840->0x00421590,ptr_int
0x00445768,0x00445768,,a1,int,ptr,HEURISTIC,RETURN_PROPAGATED,0x00421590->0x00445768,ptr_int
0x0043cb20,0x0043cb20,,a1,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x00421590->0x0043cb20,ptr_int
0x0040b360,0x0040b360,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00102540->0x0040b360,ptr_int
0x0040b360,0x0040b360,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00102540->0x0040b360,ptr_int
0x00103170,0x00103170,stub_code,a0,int,Unknown_a0_0_c_54,DIRECT,CALL_PROPAGATED,0x001030f0->0x00103170,hard
0x00574970,0x00574970,stub_code,a1,Unknown_a1_0,int,DIRECT,CALL_PROPAGATED,0x00103170->0x00574970,hard
0x00103380,0x00103380,stub_code,a3,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00103170->0x00103380,ptr_int
0x0040b000,0x0040b000,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00103570->0x0040b000,ptr_int
0x0040b000,0x0040b000,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00103570->0x0040b000,ptr_int
0x0040b000,0x0040b000,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00103570->0x0040b000,ptr_int
0x0040f130,0x0040f130,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00103570->0x0040f130,ptr_int
0x0040b010,0x0040b010,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00103570->0x0040b010,ptr_int
0x0040b010,0x0040b010,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00103570->0x0040b010,ptr_int
0x001036b0,0x001036b0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00103570->0x001036b0,ptr_int
0x001036b0,0x001036b0,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00103570->0x001036b0,ptr_int
0x00445720,0x00445720,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00103da0->0x00445720,ptr_int
0x00445720,0x00445720,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00103da0->0x00445720,ptr_int
0x00445768,0x00445768,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00104270->0x00445768,ptr_int
0x00104570,0x00104570,stub_code,a0,int,ptr,DIRECT,RETURN_PROPAGATED,0x001049f0->0x00104570,ptr_int
0x00104940,0x00104940,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00104570->0x00104940,ptr_int
0x00104270,0x00104270,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00104b90->0x00104270,ptr_int
0x00104270,0x00104270,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00104b90->0x00104270,ptr_int
0x00445768,0x00445768,,a3,int,ptr,CALL_PROPAGATED,CALL_PROPAGATED,0x00104b90->0x00445768,ptr_int
0x005679e0,0x005679e0,stub_code,a0,Unknown_a0_3a4,int,DIRECT,CALL_PROPAGATED,0x001053d0->0x005679e0,hard
0x00567b40,0x00567b40,stub_code,a0,Unknown_a0_3a8,int,DIRECT,CALL_PROPAGATED,0x001053d0->0x00567b40,hard
0x00567bf0,0x00567bf0,stub_code,a0,Unknown_a0_3a4,int,DIRECT,CALL_PROPAGATED,0x001053d0->0x00567bf0,hard
0x00567aa0,0x00567aa0,stub_code,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x001053d0->0x00567aa0,ptr_int
0x00105530,0x00105530,stub_code,a0,Unknown_a0_3a4,int,DIRECT,CALL_PROPAGATED,0x001053d0->0x00105530,hard
0x00100260,0x00100260,stub_code,a0,Unknown_a0_3f4,Unknown_a0_3a4,DIRECT,CALL_PROPAGATED,0x00105530->0x00100260,hard
0x00567580,0x00567580,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x0040f830->0x00567580,ptr_int
0x00577d00,0x00577d00,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x0040f830->0x00577d00,ptr_int
0x00106f90,0x00106f90,stub_code,a0,Unknown_a0_5a4,Unknown_a0_3a8,DIRECT,CALL_PROPAGATED,0x001057e0->0x00106f90,hard
0x0040f830,0x0040f830,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x001057e0->0x0040f830,ptr_int
0x0040f830,0x0040f830,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x001057e0->0x0040f830,ptr_int
0x00513160,0x00513160,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x00513160,ptr_int
0x00512fc0,0x00512fc0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x00512fc0,ptr_int
0x001071e0,FUN_001071e0,real_c,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x001071e0,ptr_int
0x001072a0,0x001072a0,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x001072a0,ptr_int
0x005b6e20,0x005b6e20,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x005b6e20,ptr_int
0x00107470,0x00107470,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x00107050->0x00107470,ptr_int
0x004f2210,0x004f2210,stub_code,a0,Unknown_a0_c,Unknown_a1_8_a,DIRECT,CALL_PROPAGATED,0x001072a0->0x004f2210,hard
0x004f2210,0x004f2210,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x001072a0->0x004f2210,ptr_int
0x004f2210,0x004f2210,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x001072a0->0x004f2210,ptr_int
0x00107370,0x00107370,stub_code,a0,int,Unknown_a1_8_a,DIRECT,CALL_PROPAGATED,0x001072a0->0x00107370,hard
0x00107370,0x00107370,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x001072a0->0x00107370,ptr_int
0x004f2210,0x004f2210,stub_code,a0,Unknown_a0_c,int,DIRECT,CALL_PROPAGATED,0x00107370->0x004f2210,hard
0x00107370,0x00107370,stub_code,a0,int,Unknown_a0_0_8_10_1c_44,DIRECT,CALL_PROPAGATED,0x00107470->0x00107370,hard
0x00107370,0x00107370,stub_code,a2,int,Unknown_a0_0_8_10_1c_44,DIRECT,CALL_PROPAGATED,0x00107470->0x00107370,hard
0x00107570,0x00107570,stub_code,a1,Unknown_a1_0_5c,int,DIRECT,CALL_PROPAGATED,0x00107520->0x00107570,hard
0x005b60c0,0x005b60c0,stub_code,a1,Unknown_a1_60,int,DIRECT,CALL_PROPAGATED,0x00107520->0x005b60c0,hard
0x005b60c0,0x005b60c0,stub_code,a2,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00107520->0x005b60c0,ptr_int
0x0058b760,0x0058b760,stub_code,a0,int,ptr,DIRECT,RETURN_PROPAGATED,0x0058d220->0x0058b760,ptr_int
